"","team_name","game_date","season","period","minutes_remaining","seconds_remaining","shot_made_flag","action_type","shot_type","shot_distance","opponent","x","y","name","shot","minute"
"700","Golden State Warriors","12/20/16",2016,3,0,3,"n","Jump Shot","3PT Field Goal",26,"Utah Jazz",99,242,"Stephen Curry","shot no",36
"701","Golden State Warriors","12/20/16",2016,1,8,13,"n","Jump Shot","2PT Field Goal",19,"Utah Jazz",127,149,"Stephen Curry","shot no",4
"702","Golden State Warriors","12/20/16",2016,1,7,45,"n","Jump Shot","3PT Field Goal",23,"Utah Jazz",230,2,"Stephen Curry","shot no",5
"703","Golden State Warriors","12/20/16",2016,1,2,51,"n","Jump Shot","3PT Field Goal",26,"Utah Jazz",-127,232,"Stephen Curry","shot no",10
"704","Golden State Warriors","12/20/16",2016,1,0,38,"n","Jump Shot","2PT Field Goal",18,"Utah Jazz",-63,178,"Stephen Curry","shot no",12
"705","Golden State Warriors","12/20/16",2016,3,7,30,"n","Jump Shot","3PT Field Goal",24,"Utah Jazz",-199,144,"Stephen Curry","shot no",29
"706","Golden State Warriors","1/2/17",2016,2,3,6,"n","Jump Shot","3PT Field Goal",27,"Denver Nuggets",-53,273,"Stephen Curry","shot no",21
"707","Golden State Warriors","1/20/17",2016,3,5,58,"y","Jump Shot","3PT Field Goal",24,"Houston Rockets",132,203,"Stephen Curry","shot yes",31
"708","Golden State Warriors","11/16/16",2016,2,4,39,"y","Jump Shot","3PT Field Goal",24,"Toronto Raptors",192,156,"Stephen Curry","shot yes",20
"709","Golden State Warriors","11/16/16",2016,3,1,4,"y","Jump Shot","3PT Field Goal",26,"Toronto Raptors",168,205,"Stephen Curry","shot yes",35
"710","Golden State Warriors","11/16/16",2016,1,10,29,"n","Jump Shot","3PT Field Goal",25,"Toronto Raptors",207,151,"Stephen Curry","shot no",2
"711","Golden State Warriors","11/16/16",2016,3,0,34,"y","Jump Shot","3PT Field Goal",25,"Toronto Raptors",143,208,"Stephen Curry","shot yes",36
"712","Golden State Warriors","11/16/16",2016,3,3,12,"n","Jump Shot","3PT Field Goal",26,"Toronto Raptors",-147,219,"Stephen Curry","shot no",33
"713","Golden State Warriors","11/16/16",2016,4,5,49,"n","Jump Shot","2PT Field Goal",17,"Toronto Raptors",155,82,"Stephen Curry","shot no",43
"714","Golden State Warriors","11/16/16",2016,2,1,45,"n","Jump Shot","3PT Field Goal",25,"Toronto Raptors",150,203,"Stephen Curry","shot no",23
"715","Golden State Warriors","11/21/16",2016,2,0,10,"y","Jump Shot","3PT Field Goal",25,"Indiana Pacers",215,139,"Stephen Curry","shot yes",24
"716","Golden State Warriors","11/21/16",2016,1,11,11,"n","Jump Shot","2PT Field Goal",19,"Indiana Pacers",-4,198,"Stephen Curry","shot no",1
"717","Golden State Warriors","11/21/16",2016,3,5,55,"y","Jump Shot","2PT Field Goal",21,"Indiana Pacers",-99,190,"Stephen Curry","shot yes",31
"718","Golden State Warriors","11/21/16",2016,3,3,2,"n","Jump Shot","3PT Field Goal",26,"Indiana Pacers",-6,262,"Stephen Curry","shot no",33
"719","Golden State Warriors","11/21/16",2016,2,5,32,"n","Jump Shot","3PT Field Goal",24,"Indiana Pacers",209,134,"Stephen Curry","shot no",19
"720","Golden State Warriors","1/2/17",2016,3,5,25,"n","Jump Shot","3PT Field Goal",26,"Denver Nuggets",-9,264,"Stephen Curry","shot no",31
"721","Golden State Warriors","1/20/17",2016,4,3,20,"y","Jump Shot","3PT Field Goal",23,"Houston Rockets",-233,36,"Stephen Curry","shot yes",45
"722","Golden State Warriors","1/20/17",2016,3,0,1,"n","Jump Shot","3PT Field Goal",24,"Houston Rockets",204,141,"Stephen Curry","shot no",36
"723","Golden State Warriors","1/20/17",2016,3,9,22,"n","Jump Shot","3PT Field Goal",26,"Houston Rockets",-176,203,"Stephen Curry","shot no",27
"724","Golden State Warriors","1/20/17",2016,3,6,14,"y","Jump Shot","3PT Field Goal",28,"Houston Rockets",14,283,"Stephen Curry","shot yes",30
"725","Golden State Warriors","1/20/17",2016,3,1,25,"n","Jump Shot","3PT Field Goal",27,"Houston Rockets",7,273,"Stephen Curry","shot no",35
"726","Golden State Warriors","2/28/17",2016,3,9,9,"y","Jump Shot","2PT Field Goal",19,"Washington Wizards",-163,101,"Stephen Curry","shot yes",27
"727","Golden State Warriors","1/2/17",2016,4,0,29,"n","Jump Shot","3PT Field Goal",24,"Denver Nuggets",236,56,"Stephen Curry","shot no",48
"728","Golden State Warriors","1/2/17",2016,1,6,14,"y","Jump Shot","3PT Field Goal",25,"Denver Nuggets",-166,193,"Stephen Curry","shot yes",6
"729","Golden State Warriors","3/16/17",2016,2,8,19,"n","Jump Shot","3PT Field Goal",26,"Orlando Magic",-173,203,"Stephen Curry","shot no",16
"730","Golden State Warriors","1/28/17",2016,1,1,5,"y","Jump Shot","3PT Field Goal",23,"Los Angeles Clippers",-237,13,"Stephen Curry","shot yes",11
"731","Golden State Warriors","1/28/17",2016,3,1,28,"y","Jump Shot","3PT Field Goal",29,"Los Angeles Clippers",143,257,"Stephen Curry","shot yes",35
"732","Golden State Warriors","1/28/17",2016,3,1,5,"n","Jump Shot","3PT Field Goal",23,"Los Angeles Clippers",230,38,"Stephen Curry","shot no",35
"733","Golden State Warriors","1/28/17",2016,1,1,34,"n","Jump Shot","2PT Field Goal",19,"Los Angeles Clippers",112,164,"Stephen Curry","shot no",11
"734","Golden State Warriors","1/28/17",2016,3,2,45,"y","Jump Shot","3PT Field Goal",27,"Los Angeles Clippers",-168,223,"Stephen Curry","shot yes",34
"735","Golden State Warriors","1/28/17",2016,2,2,38,"y","Jump Shot","3PT Field Goal",27,"Los Angeles Clippers",-212,174,"Stephen Curry","shot yes",22
"736","Golden State Warriors","1/28/17",2016,1,2,10,"n","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",-37,252,"Stephen Curry","shot no",10
"737","Golden State Warriors","1/28/17",2016,3,0,0,"n","Jump Shot","3PT Field Goal",57,"Los Angeles Clippers",33,570,"Stephen Curry","shot no",36
"738","Golden State Warriors","1/28/17",2016,2,0,1,"y","Jump Shot","3PT Field Goal",51,"Los Angeles Clippers",-102,503,"Stephen Curry","shot yes",24
"739","Golden State Warriors","1/28/17",2016,1,5,34,"n","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",117,224,"Stephen Curry","shot no",7
"740","Golden State Warriors","1/28/17",2016,3,5,41,"y","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",32,257,"Stephen Curry","shot yes",31
"741","Golden State Warriors","1/28/17",2016,3,6,58,"n","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",-66,259,"Stephen Curry","shot no",30
"742","Golden State Warriors","1/28/17",2016,3,11,20,"y","Jump Shot","2PT Field Goal",14,"Los Angeles Clippers",-19,141,"Stephen Curry","shot yes",25
"743","Golden State Warriors","1/28/17",2016,3,3,7,"y","Jump Shot","3PT Field Goal",30,"Los Angeles Clippers",168,252,"Stephen Curry","shot yes",33
"744","Golden State Warriors","1/28/17",2016,1,0,5,"n","Jump Shot","3PT Field Goal",26,"Los Angeles Clippers",127,232,"Stephen Curry","shot no",12
"745","Golden State Warriors","1/28/17",2016,3,0,24,"y","Jump Shot","3PT Field Goal",25,"Los Angeles Clippers",168,193,"Stephen Curry","shot yes",36
"746","Golden State Warriors","2/27/17",2016,3,9,1,"n","Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",166,210,"Stephen Curry","shot no",27
"747","Golden State Warriors","2/27/17",2016,2,3,18,"n","Jump Shot","2PT Field Goal",13,"Philadelphia 76ers",114,72,"Stephen Curry","shot no",21
"748","Golden State Warriors","2/27/17",2016,1,2,52,"n","Jump Shot","3PT Field Goal",27,"Philadelphia 76ers",-210,174,"Stephen Curry","shot no",10
"749","Golden State Warriors","2/27/17",2016,1,2,8,"n","Jump Shot","3PT Field Goal",23,"Philadelphia 76ers",236,-15,"Stephen Curry","shot no",10
"750","Golden State Warriors","2/27/17",2016,2,5,51,"n","Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",30,264,"Stephen Curry","shot no",19
"751","Golden State Warriors","2/27/17",2016,1,1,14,"n","Jump Shot","3PT Field Goal",25,"Philadelphia 76ers",-192,169,"Stephen Curry","shot no",11
"752","Golden State Warriors","2/27/17",2016,3,1,51,"n","Jump Shot","2PT Field Goal",22,"Philadelphia 76ers",169,151,"Stephen Curry","shot no",35
"753","Golden State Warriors","2/27/17",2016,1,4,30,"n","Jump Shot","3PT Field Goal",26,"Philadelphia 76ers",-135,229,"Stephen Curry","shot no",8
"754","Golden State Warriors","2/27/17",2016,3,2,50,"n","Jump Shot","3PT Field Goal",24,"Philadelphia 76ers",151,195,"Stephen Curry","shot no",34
"755","Golden State Warriors","3/16/17",2016,3,0,1,"n","Jump Shot","3PT Field Goal",63,"Orlando Magic",0,639,"Stephen Curry","shot no",36
"756","Golden State Warriors","3/16/17",2016,2,9,37,"n","Jump Shot","3PT Field Goal",25,"Orlando Magic",-220,129,"Stephen Curry","shot no",15
"757","Golden State Warriors","3/16/17",2016,2,1,55,"n","Jump Shot","3PT Field Goal",26,"Orlando Magic",97,244,"Stephen Curry","shot no",23
"758","Golden State Warriors","3/16/17",2016,3,11,3,"n","Jump Shot","2PT Field Goal",21,"Orlando Magic",110,188,"Stephen Curry","shot no",25
"759","Golden State Warriors","11/4/16",2016,1,9,0,"n","Jump Shot","3PT Field Goal",23,"Los Angeles Lakers",-227,60,"Stephen Curry","shot no",3
"760","Golden State Warriors","11/4/16",2016,4,7,16,"n","Jump Shot","3PT Field Goal",24,"Los Angeles Lakers",37,238,"Stephen Curry","shot no",41
"761","Golden State Warriors","2/28/17",2016,3,1,3,"y","Jump Shot","3PT Field Goal",26,"Washington Wizards",-176,198,"Stephen Curry","shot yes",35
"762","Golden State Warriors","2/28/17",2016,3,4,30,"n","Jump Shot","3PT Field Goal",22,"Washington Wizards",-225,18,"Stephen Curry","shot no",32
"763","Golden State Warriors","2/10/17",2016,4,4,56,"n","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",61,247,"Stephen Curry","shot no",44
"764","Golden State Warriors","2/28/17",2016,3,7,8,"n","Jump Shot","3PT Field Goal",29,"Washington Wizards",122,269,"Stephen Curry","shot no",29
"765","Golden State Warriors","2/28/17",2016,1,7,29,"n","Jump Shot","3PT Field Goal",25,"Washington Wizards",223,124,"Stephen Curry","shot no",5
"766","Golden State Warriors","2/28/17",2016,1,10,22,"n","Jump Shot","2PT Field Goal",21,"Washington Wizards",173,129,"Stephen Curry","shot no",2
"767","Golden State Warriors","2/28/17",2016,4,0,6,"n","Jump Shot","3PT Field Goal",31,"Washington Wizards",10,313,"Stephen Curry","shot no",48
"768","Golden State Warriors","2/28/17",2016,2,2,7,"n","Jump Shot","3PT Field Goal",28,"Washington Wizards",207,193,"Stephen Curry","shot no",22
"769","Golden State Warriors","2/28/17",2016,3,0,2,"n","Jump Shot","3PT Field Goal",28,"Washington Wizards",-155,239,"Stephen Curry","shot no",36
"770","Golden State Warriors","2/28/17",2016,2,3,36,"n","Jump Shot","3PT Field Goal",27,"Washington Wizards",232,139,"Stephen Curry","shot no",21
"771","Golden State Warriors","2/28/17",2016,2,5,5,"n","Jump Shot","2PT Field Goal",12,"Washington Wizards",58,115,"Stephen Curry","shot no",19
"772","Golden State Warriors","2/28/17",2016,3,11,18,"y","Jump Shot","3PT Field Goal",25,"Washington Wizards",-215,134,"Stephen Curry","shot yes",25
"773","Golden State Warriors","3/29/17",2016,3,0,1,"n","Jump Shot","3PT Field Goal",38,"San Antonio Spurs",30,385,"Stephen Curry","shot no",36
"774","Golden State Warriors","3/6/17",2016,3,0,45,"y","Jump Shot","3PT Field Goal",25,"Atlanta Hawks",217,141,"Stephen Curry","shot yes",36
"775","Golden State Warriors","3/6/17",2016,3,3,28,"n","Jump Shot","3PT Field Goal",23,"Atlanta Hawks",-233,18,"Stephen Curry","shot no",33
"776","Golden State Warriors","3/6/17",2016,1,11,45,"n","Jump Shot","3PT Field Goal",23,"Atlanta Hawks",232,31,"Stephen Curry","shot no",1
"777","Golden State Warriors","3/29/17",2016,3,9,21,"y","Jump Shot","3PT Field Goal",26,"San Antonio Spurs",173,203,"Stephen Curry","shot yes",27
"778","Golden State Warriors","3/29/17",2016,3,3,16,"n","Jump Shot","3PT Field Goal",28,"San Antonio Spurs",-34,282,"Stephen Curry","shot no",33
"779","Golden State Warriors","3/29/17",2016,3,5,52,"y","Jump Shot","3PT Field Goal",25,"San Antonio Spurs",194,165,"Stephen Curry","shot yes",31
"780","Golden State Warriors","3/29/17",2016,3,7,34,"y","Jump Shot","3PT Field Goal",25,"San Antonio Spurs",197,165,"Stephen Curry","shot yes",29
"781","Golden State Warriors","2/4/17",2016,1,2,41,"y","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-171,193,"Stephen Curry","shot yes",10
"782","Golden State Warriors","2/4/17",2016,1,11,4,"n","Jump Shot","2PT Field Goal",20,"Sacramento Kings",2,203,"Stephen Curry","shot no",1
"783","Golden State Warriors","2/4/17",2016,1,8,25,"n","Jump Shot","3PT Field Goal",26,"Sacramento Kings",-76,252,"Stephen Curry","shot no",4
"784","Golden State Warriors","2/4/17",2016,4,1,30,"n","Jump Shot","3PT Field Goal",26,"Sacramento Kings",187,188,"Stephen Curry","shot no",47
"785","Golden State Warriors","2/4/17",2016,4,0,16,"n","Jump Shot","3PT Field Goal",27,"Sacramento Kings",-27,277,"Stephen Curry","shot no",48
"786","Golden State Warriors","2/4/17",2016,3,0,0,"y","Jump Shot","3PT Field Goal",29,"Sacramento Kings",135,267,"Stephen Curry","shot yes",36
"787","Golden State Warriors","2/4/17",2016,2,0,0,"n","Jump Shot","3PT Field Goal",26,"Sacramento Kings",1,267,"Stephen Curry","shot no",24
"788","Golden State Warriors","2/4/17",2016,1,0,18,"n","Jump Shot","3PT Field Goal",25,"Sacramento Kings",94,232,"Stephen Curry","shot no",12
"789","Golden State Warriors","2/4/17",2016,4,6,1,"n","Jump Shot","3PT Field Goal",26,"Sacramento Kings",-140,224,"Stephen Curry","shot no",42
"790","Golden State Warriors","2/4/17",2016,3,3,17,"y","Jump Shot","3PT Field Goal",26,"Sacramento Kings",120,237,"Stephen Curry","shot yes",33
"791","Golden State Warriors","2/4/17",2016,1,1,5,"y","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-212,141,"Stephen Curry","shot yes",11
"792","Golden State Warriors","2/4/17",2016,4,3,38,"y","Jump Shot","3PT Field Goal",25,"Sacramento Kings",222,115,"Stephen Curry","shot yes",45
"793","Golden State Warriors","2/10/17",2016,2,2,44,"y","Jump Shot","3PT Field Goal",23,"Memphis Grizzlies",-232,11,"Stephen Curry","shot yes",22
"794","Golden State Warriors","2/15/17",2016,2,2,43,"n","Jump Shot","3PT Field Goal",29,"Sacramento Kings",109,272,"Stephen Curry","shot no",22
"795","Golden State Warriors","2/15/17",2016,1,3,7,"n","Jump Shot","3PT Field Goal",24,"Sacramento Kings",0,242,"Stephen Curry","shot no",9
"796","Golden State Warriors","2/15/17",2016,1,2,18,"n","Jump Shot","3PT Field Goal",25,"Sacramento Kings",155,208,"Stephen Curry","shot no",10
"797","Golden State Warriors","2/15/17",2016,1,7,25,"n","Jump Shot","2PT Field Goal",17,"Sacramento Kings",94,149,"Stephen Curry","shot no",5
"798","Golden State Warriors","2/15/17",2016,1,10,23,"n","Jump Shot","2PT Field Goal",7,"Sacramento Kings",-37,70,"Stephen Curry","shot no",2
"799","Golden State Warriors","2/15/17",2016,3,0,32,"n","Jump Shot","3PT Field Goal",28,"Sacramento Kings",-30,287,"Stephen Curry","shot no",36
"800","Golden State Warriors","2/15/17",2016,2,0,0,"n","Jump Shot","3PT Field Goal",29,"Sacramento Kings",133,262,"Stephen Curry","shot no",24
"801","Golden State Warriors","2/15/17",2016,2,3,44,"y","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-192,170,"Stephen Curry","shot yes",21
"802","Golden State Warriors","2/10/17",2016,1,4,47,"n","Jump Shot","2PT Field Goal",20,"Memphis Grizzlies",112,175,"Stephen Curry","shot no",8
"803","Golden State Warriors","2/10/17",2016,2,4,0,"n","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",94,239,"Stephen Curry","shot no",20
"804","Golden State Warriors","2/10/17",2016,1,1,7,"y","Jump Shot","3PT Field Goal",23,"Memphis Grizzlies",230,-16,"Stephen Curry","shot yes",11
"805","Golden State Warriors","2/10/17",2016,1,4,21,"n","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",-99,237,"Stephen Curry","shot no",8
"806","Golden State Warriors","2/10/17",2016,1,0,48,"n","Jump Shot","3PT Field Goal",25,"Memphis Grizzlies",63,242,"Stephen Curry","shot no",12
"807","Golden State Warriors","2/10/17",2016,1,9,12,"n","Jump Shot","2PT Field Goal",20,"Memphis Grizzlies",153,139,"Stephen Curry","shot no",3
"808","Golden State Warriors","3/31/17",2016,3,2,40,"y","Jump Shot","3PT Field Goal",25,"Houston Rockets",207,144,"Stephen Curry","shot yes",34
"809","Golden State Warriors","3/18/17",2016,1,1,32,"n","Jump Shot","3PT Field Goal",25,"Milwaukee Bucks",120,228,"Stephen Curry","shot no",11
"810","Golden State Warriors","3/24/17",2016,3,0,49,"n","Jump Shot","2PT Field Goal",20,"Sacramento Kings",-201,11,"Stephen Curry","shot no",36
"811","Golden State Warriors","3/24/17",2016,1,2,26,"y","Jump Shot","3PT Field Goal",26,"Sacramento Kings",55,262,"Stephen Curry","shot yes",10
"812","Golden State Warriors","3/24/17",2016,2,3,33,"n","Jump Shot","3PT Field Goal",22,"Sacramento Kings",-228,11,"Stephen Curry","shot no",21
"813","Golden State Warriors","3/24/17",2016,3,7,14,"y","Jump Shot","2PT Field Goal",22,"Sacramento Kings",184,124,"Stephen Curry","shot yes",29
"814","Golden State Warriors","3/24/17",2016,1,3,0,"n","Jump Shot","3PT Field Goal",24,"Sacramento Kings",73,237,"Stephen Curry","shot no",9
"815","Golden State Warriors","3/24/17",2016,2,2,58,"n","Jump Shot","3PT Field Goal",25,"Sacramento Kings",155,208,"Stephen Curry","shot no",22
"816","Golden State Warriors","3/24/17",2016,4,3,12,"n","Jump Shot","3PT Field Goal",30,"Sacramento Kings",-187,244,"Stephen Curry","shot no",45
"817","Golden State Warriors","3/24/17",2016,4,4,12,"y","Jump Shot","3PT Field Goal",26,"Sacramento Kings",-192,178,"Stephen Curry","shot yes",44
"818","Golden State Warriors","3/24/17",2016,2,2,33,"y","Jump Shot","2PT Field Goal",15,"Sacramento Kings",-110,105,"Stephen Curry","shot yes",22
"819","Golden State Warriors","3/24/17",2016,1,11,35,"y","Jump Shot","3PT Field Goal",25,"Sacramento Kings",-184,174,"Stephen Curry","shot yes",1
"820","Golden State Warriors","3/31/17",2016,2,1,41,"n","Jump Shot","2PT Field Goal",19,"Houston Rockets",-129,141,"Stephen Curry","shot no",23
"821","Golden State Warriors","3/31/17",2016,1,2,17,"n","Jump Shot","3PT Field Goal",26,"Houston Rockets",87,249,"Stephen Curry","shot no",10
"822","Golden State Warriors","3/31/17",2016,2,4,39,"n","Jump Shot","3PT Field Goal",26,"Houston Rockets",-214,149,"Stephen Curry","shot no",20
"823","Golden State Warriors","3/31/17",2016,1,2,11,"n","Jump Shot","2PT Field Goal",12,"Houston Rockets",51,116,"Stephen Curry","shot no",10
"824","Golden State Warriors","3/31/17",2016,4,1,11,"n","Jump Shot","3PT Field Goal",29,"Houston Rockets",76,282,"Stephen Curry","shot no",47
"825","Golden State Warriors","3/31/17",2016,3,4,48,"n","Jump Shot","3PT Field Goal",29,"Houston Rockets",-4,291,"Stephen Curry","shot no",32
"826","Golden State Warriors","1/18/17",2016,3,2,18,"n","Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",-7,11,"Stephen Curry","shot no",34
"827","Golden State Warriors","12/13/16",2016,3,3,51,"n","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-20,8,"Stephen Curry","shot no",33
"828","Golden State Warriors","3/18/17",2016,1,9,10,"n","Layup Shot","2PT Field Goal",2,"Milwaukee Bucks",9,21,"Stephen Curry","shot no",3
"829","Golden State Warriors","2/28/17",2016,4,0,41,"y","Layup Shot","2PT Field Goal",2,"Washington Wizards",-20,-6,"Stephen Curry","shot yes",48
"830","Golden State Warriors","12/13/16",2016,4,1,53,"y","Layup Shot","2PT Field Goal",2,"New Orleans Pelicans",-24,7,"Stephen Curry","shot yes",47
"831","Golden State Warriors","11/3/16",2016,2,5,25,"n","Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",17,21,"Stephen Curry","shot no",19
"832","Golden State Warriors","11/19/16",2016,3,3,18,"n","Layup Shot","2PT Field Goal",0,"Milwaukee Bucks",-1,2,"Stephen Curry","shot no",33
"833","Golden State Warriors","3/14/17",2016,1,7,44,"n","Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",17,18,"Stephen Curry","shot no",5
"834","Golden State Warriors","12/28/16",2016,4,2,45,"n","Layup Shot","2PT Field Goal",2,"Toronto Raptors",6,21,"Stephen Curry","shot no",46
"835","Golden State Warriors","1/18/17",2016,2,2,52,"n","Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",-19,13,"Stephen Curry","shot no",22
